code_insee;nom_commune;code_departement;dose_rayonnements_telluriques;dose_rayonnements_cosmiques;dose_radon_maison_individuelle;dose_radon_habitat_collectif;dose_depots_essais_atmospheriques_et_tchernobyl;;
2098;Bonneil;2;339;303;2928;1928;9;;
2099;Bonnesvalyn;2;335;307;3312;2059;9;;
2100;Bony;2;587;306;4660;2516;9;;
2101;Bosmont-sur-Serre;2;543;306;4440;2442;9;;
2102;Bouconville-Vauclair;2;407;307;2796;1883;9;;
2103;Boué;2;589;314;2795;1883;9;;
2104;Bouffignereux;2;388;303;3150;2004;9;;
2105;Bouresches;2;335;308;3273;2045;9;;
2106;Bourg-et-Comin;2;394;302;2487;1779;9;;
2107;Bourguignon-sous-Coucy;2;433;302;2807;1887;9;;
2108;Bourguignon-sous-Montbavin;2;429;305;3388;2084;9;;
2109;La Bouteille;2;533;314;3465;2111;9;;
2110;Braine;2;383;301;2824;1893;9;;
2111;Brancourt-en-Laonnois;2;414;307;3259;2041;9;;
2112;Brancourt-le-Grand;2;608;309;4095;2325;9;;
2114;Brasles;2;356;303;2647;1833;9;;
2115;Braye-en-Laonnois;2;389;306;3246;2036;9;;
2116;Braye-en-Thiérache;2;521;310;4102;2327;9;;
2117;Bray-Saint-Christophe;2;485;303;4252;2378;9;;
2118;Braye;2;375;303;3355;2073;9;;
2119;Brécy;2;331;308;3402;2089;9;;
2120;Brenelle;2;355;301;3480;2116;9;;
2121;Breny;2;341;308;3407;2091;9;;
2122;Brie;2;440;305;3479;2116;9;;
2123;Brissay-Choigny;2;505;302;3940;2272;9;;
2124;Brissy-Hamégicourt;2;516;302;4142;2341;9;;
2125;Brumetz;2;383;304;3232;2031;9;;
2126;Brunehamel;2;527;321;3352;2072;9;;
2127;Bruyères-sur-Fère;2;334;309;3469;2112;9;;
2128;Bruyères-et-Montbérault;2;418;304;2969;1942;9;;
2129;Bruys;2;330;304;3559;2143;9;;
2130;Bucilly;2;524;313;3258;2040;9;;
2131;Bucy-le-Long;2;382;301;3487;2118;9;;
2132;Bucy-lès-Cerny;2;437;305;3373;2079;9;;
2133;Bucy-lès-Pierrepont;2;516;306;5579;2829;9;;
2134;Buire;2;528;314;3006;1955;9;;
2135;Buironfosse;2;564;317;3756;2209;9;;
2136;Burelles;2;523;308;4228;2370;9;;
2137;Bussiares;2;342;306;3341;2069;9;;
2138;Buzancy;2;349;309;3602;2157;9;;
2139;Caillouël-Crépigny;2;440;307;3553;2140;9;;
2140;Camelin;2;430;303;2670;1841;9;;
2141;La Capelle;2;556;317;2625;1825;9;;
2142;Castres;2;486;304;4191;2357;9;;
2143;Le Catelet;2;591;305;4557;2481;9;;
2144;Caulaincourt;2;523;303;4189;2357;9;;
2145;Caumont;2;451;305;3525;2131;9;;
2146;Celles-lès-Condé;2;353;305;3019;1959;9;;
2148;Celles-sur-Aisne;2;376;303;3442;2103;9;;
2149;Cerizy;2;489;307;4261;2381;9;;
2150;Cerny-en-Laonnois;2;389;313;3161;2008;9;;
2151;Cerny-lès-Bucy;2;435;304;3353;2073;9;;
2152;Cerseuil;2;347;304;3273;2046;9;;
2153;Cessières-Suzy;2;432;307;3388;2084;9;;
2154;Chacrise;2;349;303;3873;2249;9;;
2155;Chaillevois;2;417;306;3248;2037;9;;
2156;Chalandry;2;507;303;3823;2232;9;;
2157;Chambry;2;449;303;3214;2025;9;;
2158;Chamouille;2;393;306;3123;1994;9;;
2159;Champs;2;422;302;2775;1876;9;;
2160;Chaourse;2;544;307;3329;2064;9;;
2162;La Chapelle-sur-Chézy;2;349;302;3087;1982;9;;
2163;Charly-sur-Marne;2;364;302;3089;1983;9;;
2164;Le Charmel;2;328;313;3548;2139;9;;
2165;Charmes;2;441;301;3284;2049;9;;
2166;Chartèves;2;368;312;3320;2062;9;;
2167;Chassemy;2;394;303;3403;2090;9;;
2168;Château-Thierry;2;348;303;2335;1727;9;;
2169;Châtillon-lès-Sons;2;515;308;5052;2650;9;;
2170;Châtillon-sur-Oise;2;532;303;4025;2301;9;;
2171;Chaudardes;2;417;302;3147;2003;9;;
2172;Chaudun;2;358;311;3260;2041;9;;
2173;Chauny;2;477;301;3102;1987;9;;
2174;Chavignon;2;436;305;3201;2021;9;;
2175;Chavigny;2;378;301;3384;2083;9;;
2176;Chavonne;2;402;303;3896;2257;9;;
2177;Chérêt;2;408;306;3073;1977;9;;
2178;Chermizy-Ailles;2;402;306;3055;1971;9;;
2179;Chéry-Chartreuve;2;331;309;3829;2234;9;;
2180;Chéry-lès-Pouilly;2;465;302;3188;2017;9;;
2181;Chéry-lès-Rozoy;2;518;310;3520;2129;9;;
2182;Chevennes;2;523;308;4359;2414;9;;
2183;Chevregny;2;398;305;3124;1995;9;;
2184;Chevresis-Monceau;2;508;303;4054;2311;9;;
2185;Chézy-en-Orxois;2;359;308;3144;2002;9;;
2186;Chézy-sur-Marne;2;369;302;2757;1870;9;;
2187;Chierry;2;337;304;2623;1825;9;;
2188;Chigny;2;596;316;3575;2148;9;;
2189;Chivres-en-Laonnois;2;518;303;3729;2200;9;;
2190;Chivres-Val;2;372;303;3390;2085;9;;
2191;Chivy-lès-Étouvelles;2;424;303;3126;1996;9;;
2192;Chouy;2;362;310;3595;2155;9;;
2193;Cierges;2;326;312;3490;2119;9;;
2194;Cilly;2;536;305;4119;2333;9;;
2195;Ciry-Salsogne;2;392;303;3425;2097;9;;
2196;Clacy-et-Thierret;2;435;305;3285;2050;9;;
2197;Clairfontaine;2;542;317;2897;1918;9;;
2198;Clamecy;2;379;309;3357;2074;9;;
2199;Clastres;2;474;304;4183;2355;9;;
2200;Clermont-les-Fermes;2;522;309;4270;2384;9;;
2201;Cœuvres-et-Valsery;2;372;306;3073;1978;9;;
2203;Coincy;2;334;306;3444;2104;9;;
2204;Coingt;2;523;316;3263;2042;9;;
2205;Colligis-Crandelain;2;396;306;3103;1988;9;;
2206;Colonfay;2;553;310;3949;2275;9;;
2207;Commenchon;2;449;305;3627;2166;9;;
2208;Concevreux;2;412;302;2969;1942;9;;
2209;Condé-en-Brie;2;357;304;2845;1900;9;;
2210;Condé-sur-Aisne;2;367;303;3429;2098;9;;
2211;Condé-sur-Suippe;2;451;302;4052;2310;9;;
2212;Condren;2;478;301;3972;2283;9;;
2213;Connigis;2;344;304;3046;1969;9;;
2214;Contescourt;2;480;305;4240;2374;9;;
2215;Corbeny;2;427;305;3096;1985;9;;
2216;Corcy;2;373;304;3196;2019;9;;
2217;Coucy-le-Château-Auffrique;2;407;308;2914;1923;9;;
2218;Coucy-lès-Eppes;2;458;306;3645;2172;9;;
2219;Coucy-la-Ville;2;412;304;2958;1939;9;;
2220;Coulonges-Cohan;2;329;309;4025;2301;9;;
2221;Coupru;2;345;311;3262;2042;9;;
2222;Courbes;2;458;302;3917;2264;9;;
2223;Courboin;2;355;316;2957;1938;9;;
2224;Courcelles-sur-Vesle;2;376;305;3252;2038;9;;
2225;Courchamps;2;342;311;3258;2040;9;;
2226;Courmelles;2;357;302;3502;2123;9;;
2227;Courmont;2;327;313;3435;2100;9;;
2228;Courtemont-Varennes;2;372;304;3491;2120;9;;
2229;Courtrizy-et-Fussigny;2;441;309;3402;2089;9;;
2230;Couvrelles;2;352;303;3391;2085;9;;
2231;Couvron-et-Aumencourt;2;457;303;4001;2293;9;;
2232;Coyolles;2;389;307;3717;2196;9;;
2233;Cramaille;2;337;311;3825;2233;9;;
2234;Craonne;2;402;304;3195;2019;9;;
2235;Craonnelle;2;395;305;3238;2034;9;;
2236;Crécy-au-Mont;2;429;303;2687;1846;9;;
2237;Crécy-sur-Serre;2;508;303;4401;2429;9;;
2238;Crépy;2;449;304;3290;2051;9;;
2239;Crézancy;2;343;304;2924;1927;9;;
2240;Croix-Fonsomme;2;572;305;4091;2323;9;;
2241;La Croix-sur-Ourcq;2;338;307;3353;2073;9;;
2242;Crouttes-sur-Marne;2;347;303;3325;2063;9;;
2243;Crouy;2;377;302;3578;2149;9;;
2244;Crupilly;2;567;311;3562;2144;9;;
2245;Cuffies;2;370;302;4008;2295;9;;
2246;Cugny;2;468;303;3983;2287;9;;
2248;Cuirieux;2;497;304;3969;2282;9;;
2249;Cuiry-Housse;2;342;306;3864;2246;9;;
2250;Cuiry-lès-Chaudardes;2;408;301;3150;2004;9;;
2251;Cuiry-lès-Iviers;2;523;314;3384;2083;9;;
2252;Cuissy-et-Geny;2;401;311;3151;2004;9;;
2253;Cuisy-en-Almont;2;378;308;3043;1967;9;;
2254;Cutry;2;367;305;3013;1957;9;;
2255;Cys-la-Commune;2;398;301;4070;2316;9;;
2256;Dagny-Lambercy;2;524;315;3443;2103;9;;
2257;Dallon;2;501;304;4060;2313;9;;
2258;Dammard;2;354;309;2835;1897;9;;
2259;Dampleux;2;386;311;3015;1958;9;;
2260;Danizy;2;477;303;3417;2094;9;;
2261;Dercy;2;519;303;4119;2333;9;;
2262;Deuillet;2;439;306;3514;2127;9;;
2263;Dhuizel;2;360;306;3289;2051;9;;
2264;Dizy-le-Gros;2;589;307;4718;2536;9;;
2265;Dohis;2;524;317;3326;2064;9;;
2266;Dolignon;2;516;311;3496;2121;9;;
2267;Dommiers;2;362;309;3143;2001;9;;
2268;Domptin;2;343;307;3209;2024;9;;
2269;Dorengt;2;580;310;3327;2064;9;;
2270;Douchy;2;492;305;4242;2375;9;;
2271;Dravegny;2;329;312;3686;2186;9;;
2272;Droizy;2;346;308;4072;2317;9;;
2273;Dury;2;484;303;4217;2366;9;;
2274;Ébouleau;2;507;307;4345;2410;9;;
2275;Effry;2;533;310;3238;2034;9;;
2276;Englancourt;2;594;312;3670;2180;9;;
2277;Épagny;2;394;303;2900;1919;9;;
2278;Éparcy;2;527;311;3202;2021;9;;
2279;Épaux-Bézu;2;333;307;3029;1963;9;;
2280;Épieds;2;327;311;3298;2054;9;;
2281;L'Épine-aux-Bois;2;374;312;3115;1992;9;;
2282;Eppes;2;437;304;3387;2084;9;;
2283;Erlon;2;528;304;4443;2443;9;;
2284;Erloy;2;589;317;3760;2211;9;;
2286;Esquéhéries;2;581;312;3712;2194;9;;
2287;Essigny-le-Grand;2;482;306;4408;2431;9;;
2288;Essigny-le-Petit;2;551;307;4142;2341;9;;
2289;Essises;2;348;302;2744;1866;9;;
2290;Essômes-sur-Marne;2;361;303;2753;1869;9;;
2291;Estrées;2;586;308;4844;2579;9;;
2292;Étampes-sur-Marne;2;355;304;2508;1786;9;;
2293;Étaves-et-Bocquiaux;2;567;311;4137;2339;9;;
2294;Étouvelles;2;416;302;3119;1993;9;;
2295;Étréaupont;2;572;308;4203;2361;9;;
2296;Étreillers;2;506;305;4193;2358;9;;
2297;Étrépilly;2;329;313;3148;2003;9;;
2298;Étreux;2;593;308;2963;1940;9;;
2299;Évergnicourt;2;480;302;4119;2333;9;;
2302;Faverolles;2;375;312;3032;1964;9;;
2303;Fayet;2;527;306;4122;2334;9;;
2304;La Fère;2;480;301;2969;1942;9;;
2305;Fère-en-Tardenois;2;331;308;2941;1933;9;;
2306;La Ferté-Chevresis;2;498;303;3817;2230;9;;
2307;La Ferté-Milon;2;377;303;2835;1897;9;;
2308;Fesmy-le-Sart;2;631;311;3219;2027;9;;
2309;Festieux;2;437;306;3356;2073;9;;
2310;Fieulaine;2;553;310;3990;2289;9;;
2311;Filain;2;392;305;3235;2032;9;;
2312;La Flamengrie;2;556;315;2429;1759;9;;
2313;Flavigny-le-Grand-et-Beaurain;2;593;306;3412;2093;9;;
2315;Flavy-le-Martel;2;468;304;4253;2378;9;;
2316;Fleury;2;380;308;3052;1970;9;;
2317;Fluquières;2;493;305;4219;2367;9;;
2318;Folembray;2;426;304;2671;1841;9;;
2319;Fonsomme;2;554;305;3769;2214;9;;
2320;Fontaine-lès-Clercs;2;492;304;4218;2367;9;;
2321;Fontaine-lès-Vervins;2;537;315;3722;2198;9;;
2322;Fontaine-Notre-Dame;2;545;303;4017;2298;9;;
2323;Fontaine-Uterte;2;566;310;4145;2341;9;;
2324;Fontenelle;2;572;315;3610;2160;9;;
2326;Fontenoy;2;399;308;2798;1884;9;;
2327;Foreste;2;499;305;4230;2371;9;;
2328;Fossoy;2;370;312;2955;1937;9;;
2329;Fourdrain;2;445;304;3529;2132;9;;
2330;Francilly-Selency;2;518;307;3995;2291;9;;
2331;Franqueville;2;523;309;4882;2592;9;;
2332;Fresnes-en-Tardenois;2;326;312;3455;2107;9;;
2333;Fresnes-sous-Coucy;2;419;314;3285;2049;9;;
2334;Fresnoy-le-Grand;2;582;307;4308;2397;9;;
2335;Fressancourt;2;440;303;3600;2157;9;;
2336;Frières-Faillouël;2;460;304;5213;2704;9;;
2337;Froidestrées;2;551;318;3436;2101;9;;
2338;Froidmont-Cohartille;2;517;303;3927;2268;9;;
2339;Gandelu;2;379;304;3287;2050;9;;
2340;Gauchy;2;477;306;3933;2270;9;;
2341;Gercy;2;531;315;4147;2342;9;;
2342;Gergny;2;569;310;3744;2206;9;;
2343;Germaine;2;499;303;4235;2372;9;;
2345;Gibercourt;2;476;305;4176;2352;9;;
2346;Gizy;2;494;303;2754;1869;9;;
2347;Gland;2;362;304;2899;1918;9;;
2349;Goudelancourt-lès-Berrieux;2;442;306;3409;2092;9;;
2350;Goudelancourt-lès-Pierrepont;2;505;305;4159;2346;9;;
2351;Goussancourt;2;330;314;3390;2085;9;;
2352;Gouy;2;599;306;4604;2498;9;;
2353;Grandlup-et-Fay;2;513;305;3662;2177;9;;
2354;Grandrieux;2;521;318;3396;2087;9;;
2355;Gricourt;2;541;306;4546;2478;9;;
2356;Grisolles;2;334;312;3292;2052;9;;
2357;Gronard;2;555;309;4195;2359;9;;
2358;Grougis;2;575;312;3954;2277;9;;
2359;Grugies;2;483;303;4097;2325;9;;
2360;Villeneuve-sur-Aisne;2;459;302;4764;2552;9;;
2361;Guise;2;594;306;2822;1892;9;;
2362;Guivry;2;450;307;3661;2177;9;;
2363;Guny;2;434;302;2746;1867;9;;
2364;Guyencourt;2;387;307;3167;2009;9;;
2366;Hannapes;2;590;306;3439;2102;9;;
2367;Happencourt;2;486;305;4260;2381;9;;
2368;Haramont;2;389;309;2622;1824;9;;
2369;Harcigny;2;521;312;4301;2395;9;;
2370;Hargicourt;2;575;306;4546;2478;9;;
2371;Harly;2;498;304;4115;2331;9;;
2372;Hartennes-et-Taux;2;346;311;4485;2457;9;;
2373;Hary;2;553;308;4112;2330;9;;
2374;Lehaucourt;2;557;305;4636;2508;9;;
2375;Hautevesnes;2;345;313;3260;2041;9;;
2376;Hauteville;2;569;304;3812;2228;9;;
2377;Haution;2;548;314;3940;2272;9;;
2378;La Hérie;2;525;311;3098;1986;9;;
2379;Le Hérie-la-Viéville;2;532;310;4423;2436;9;;
2380;Hinacourt;2;479;305;4176;2352;9;;
2381;Hirson;2;562;314;2564;1805;9;;
2382;Holnon;2;522;307;3906;2261;9;;
2383;Homblières;2;535;304;5004;2633;9;;
2384;Houry;2;555;307;4435;2440;9;;
2385;Housset;2;520;310;4494;2460;9;;
2386;Iron;2;580;306;3441;2103;9;;
2387;Itancourt;2;497;307;4217;2366;9;;
2388;Iviers;2;523;320;3011;1957;9;;
2389;Jaulgonne;2;328;304;3919;2265;9;;
2390;Jeancourt;2;544;306;4489;2459;9;;
2391;Jeantes;2;524;314;2903;1920;9;;
2392;Joncourt;2;586;310;4829;2574;9;;
2393;Jouaignes;2;340;304;3495;2121;9;;
2395;Jumencourt;2;427;304;2977;1945;9;;
2396;Jumigny;2;376;301;3265;2043;9;;
2397;Jussy;2;468;303;4253;2378;9;;
2398;Juvigny;2;387;309;3152;2004;9;;
2399;Juvincourt-et-Damary;2;434;302;3479;2115;9;;
2400;Laffaux;2;389;311;3315;2060;9;;
2401;Laigny;2;538;315;3902;2259;9;;
2402;Lanchy;2;505;305;4257;2380;9;;
2403;Landifay-et-Bertaignemont;2;541;308;5127;2675;9;;
2404;Landouzy-la-Cour;2;527;318;3461;2109;9;;
2405;Landouzy-la-Ville;2;527;314;3257;2040;9;;
2406;Landricourt;2;429;303;3036;1965;9;;
2407;Laniscourt;2;433;304;3442;2103;9;;
2408;Laon;2;446;313;2778;1877;9;;
2409;Lappion;2;530;305;3894;2256;9;;
2410;Largny-sur-Automne;2;391;309;2785;1880;9;;
2411;Latilly;2;340;309;3285;2050;9;;
2412;Launoy;2;346;309;4084;2321;9;;
2413;Laval-en-Laonnois;2;412;303;2987;1948;9;;
2414;Lavaqueresse;2;575;311;3504;2124;9;;
2415;Laversine;2;372;302;2992;1950;9;;
2416;Lemé;2;543;312;4309;2397;9;;
2417;Lempire;2;574;309;4768;2553;9;;
2418;Lerzy;2;556;316;3493;2120;9;;
2419;Leschelle;2;571;316;3610;2160;9;;
2420;Lesdins;2;552;305;4181;2354;9;;
2421;Lesges;2;345;305;3564;2144;9;;
2422;Lesquielles-Saint-Germain;2;602;309;3483;2117;9;;
2423;Leuilly-sous-Coucy;2;425;304;2821;1892;9;;
2424;Leury;2;378;302;3337;2067;9;;
2425;Leuze;2;528;313;3541;2137;9;;
2426;Levergies;2;569;306;4493;2460;9;;
2427;Lhuys;2;336;303;3571;2147;9;;
2428;Licy-Clignon;2;341;305;3297;2054;9;;
2429;Lierval;2;399;306;3039;1966;9;;
2430;Liesse-Notre-Dame;2;513;303;3289;2051;9;;
2431;Liez;2;467;302;3980;2285;9;;
2432;Limé;2;379;302;3253;2039;9;;
2433;Lislet;2;534;310;3171;2011;9;;
2435;Logny-lès-Aubenton;2;530;313;3749;2207;9;;
2438;Longpont;2;367;304;3117;1993;9;;
2439;Les Septvallons;2;360;311;3135;1999;9;;
2440;Lor;2;482;304;3767;2213;9;;
2441;Louâtre;2;363;312;3267;2043;9;;
2442;Loupeigne;2;331;306;3529;2132;9;;
2443;Lucy-le-Bocage;2;340;313;3359;2075;9;;
2444;Lugny;2;545;306;4695;2528;9;;
2445;Luzoir;2;570;311;3329;2064;9;;
2446;Ly-Fontaine;2;478;304;4150;2343;9;;
2447;Maast-et-Violaine;2;345;306;5056;2651;9;;
2448;Mâchecourt;2;513;304;3928;2268;9;;
2449;Macogny;2;352;310;3050;1970;9;;
2450;Macquigny;2;577;305;3782;2218;9;;
2451;Magny-la-Fosse;2;566;306;4939;2611;9;;
2452;Maissemy;2;537;305;4505;2464;9;;
2453;Maizy;2;396;302;3023;1961;9;;
2454;La Malmaison;2;479;304;3622;2164;9;;
2455;Malzy;2;594;308;3501;2123;9;;
2456;Manicamp;2;453;303;3092;1984;9;;
2457;Marchais;2;512;303;3302;2055;9;;
2458;Dhuys et Morin-en-Brie;2;382;316;3073;1978;9;;
2459;Marcy;2;530;308;4294;2392;9;;
2460;Marcy-sous-Marle;2;531;303;4679;2523;9;;
2461;Marest-Dampcourt;2;460;302;3378;2081;9;;
2462;Mareuil-en-Dôle;2;333;309;3397;2088;9;;
2463;Marfontaine;2;526;308;4670;2520;9;;
2464;Margival;2;382;304;3338;2068;9;;
2465;Marigny-en-Orxois;2;349;313;3637;2169;9;;
2466;Marizy-Sainte-Geneviève;2;361;308;3150;2004;9;;
2467;Marizy-Saint-Mard;2;355;307;3160;2007;9;;
2468;Marle;2;539;306;5174;2691;9;;
2469;Marly-Gomont;2;594;307;3652;2174;9;;
2470;Martigny;2;525;304;3377;2081;9;;
2471;Martigny-Courpierre;2;399;312;3099;1986;9;;
2472;Mauregny-en-Haye;2;461;306;3470;2113;9;;
2473;Mayot;2;471;302;3842;2239;9;;
2474;Mennessis;2;462;302;4323;2402;9;;
2476;Mennevret;2;596;309;4370;2418;9;;
2477;Mercin-et-Vaux;2;387;301;3290;2051;9;;
2478;Merlieux-et-Fouquerolles;2;423;306;3276;2047;9;;
2480;Mesbrecourt-Richecourt;2;504;302;4005;2294;9;;
2481;Mesnil-Saint-Laurent;2;505;308;4376;2420;9;;
2482;Meurival;2;371;305;2817;1891;9;;
2483;Mézières-sur-Oise;2;526;307;4075;2318;9;;
2484;Mézy-Moulins;2;372;304;3231;2031;9;;
2485;Missy-aux-Bois;2;359;309;3206;2023;9;;
2486;Missy-lès-Pierrepont;2;504;303;3424;2097;9;;
2487;Missy-sur-Aisne;2;391;302;3417;2094;9;;
2488;Molain;2;606;308;4072;2317;9;;
2489;Molinchart;2;434;304;3401;2089;9;;
2490;Monampteuil;2;405;303;3081;1980;9;;
2491;Monceau-le-Neuf-et-Faucouzy;2;516;304;4409;2431;9;;
2492;Monceau-lès-Leups;2;461;303;3964;2280;9;;
2493;Monceau-le-Waast;2;461;305;3365;2077;9;;
2494;Monceau-sur-Oise;2;594;306;3534;2134;9;;
2495;Mondrepuis;2;562;314;2837;1897;9;;
2496;Monnes;2;348;305;2999;1952;9;;
2497;Mons-en-Laonnois;2;443;304;3490;2119;9;;
2498;Montaigu;2;507;308;3435;2101;9;;
2499;Montbavin;2;427;313;3315;2060;9;;
2500;Montbrehain;2;594;310;4384;2423;9;;
2501;Montchâlons;2;423;309;3232;2032;9;;
2502;Montcornet;2;528;307;2778;1877;9;;
2503;Mont-d'Origny;2;557;305;3392;2086;9;;
2504;Montescourt-Lizerolles;2;473;304;4086;2322;9;;
2505;Montfaucon;2;360;313;2776;1877;9;;
2506;Montgobert;2;373;307;3226;2030;9;;
2507;Montgru-Saint-Hilaire;2;344;306;3385;2083;9;;
2508;Monthenault;2;395;314;3079;1979;9;;
2509;Monthiers;2;338;312;3259;2041;9;;
2510;Monthurel;2;350;306;3011;1956;9;;
2511;Montigny-en-Arrouaise;2;560;308;3950;2275;9;;
2512;Montigny-l'Allier;2;391;304;2929;1929;9;;
2513;Montigny-le-Franc;2;513;309;4366;2417;9;;
2514;Montigny-Lengrain;2;403;308;2952;1936;9;;
2515;Montigny-lès-Condé;2;360;315;3145;2002;9;;
2516;Montigny-sous-Marle;2;537;304;4677;2522;9;;
2517;Montigny-sur-Crécy;2;488;307;4048;2309;9;;
2518;Montlevon;2;370;314;3137;1999;9;;
2519;Montloué;2;536;308;4020;2299;9;;
2520;Mont-Notre-Dame;2;368;304;3514;2127;9;;
2521;Montreuil-aux-Lions;2;349;308;3034;1964;9;;
2522;Mont-Saint-Jean;2;529;322;3726;2199;9;;
2523;Mont-Saint-Martin;2;328;313;3559;2143;9;;
2524;Mont-Saint-Père;2;339;312;3260;2041;9;;
2525;Morcourt;2;526;304;4044;2307;9;;
2526;Morgny-en-Thiérache;2;520;312;3444;2104;9;;
2527;Morsain;2;393;303;2664;1839;9;;
2528;Mortefontaine;2;377;308;3105;1988;9;;
2529;Mortiers;2;515;304;3988;2288;9;;
2530;Moulins;2;374;304;3089;1983;9;;
2531;Moussy-Verneuil;2;402;304;3043;1968;9;;
2532;Moÿ-de-l'Aisne;2;520;302;4282;2388;9;;
2533;Muret-et-Crouttes;2;343;306;4217;2366;9;;
2534;Muscourt;2;370;305;2561;1804;9;;
2535;Nampcelles-la-Cour;2;522;311;3648;2173;9;;
2536;Nampteuil-sous-Muret;2;348;309;4075;2318;9;;
2537;Nanteuil-la-Fosse;2;381;305;3344;2070;9;;
2538;Nanteuil-Notre-Dame;2;335;305;3489;2119;9;;
2539;Nauroy;2;576;306;6036;2984;9;;
2540;Nesles-la-Montagne;2;354;309;2366;1737;9;;
2541;Neufchâtel-sur-Aisne;2;474;302;3824;2233;9;;
2542;Neuflieux;2;441;304;3487;2118;9;;
2543;Neuilly-Saint-Front;2;352;306;2914;1923;9;;
2544;Neuve-Maison;2;534;312;3019;1959;9;;
2545;La Neuville-Bosmont;2;509;305;4279;2387;9;;
2546;La Neuville-en-Beine;2;456;307;3778;2217;9;;
2547;La Neuville-Housset;2;519;311;4518;2468;9;;
2548;La Neuville-lès-Dorengt;2;586;310;3270;2044;9;;
2549;Neuville-Saint-Amand;2;499;308;4211;2364;9;;
2550;Neuville-sur-Ailette;2;396;306;3123;1995;9;;
2551;Neuville-sur-Margival;2;387;310;3270;2044;9;;
2552;Neuvillette;2;552;304;3494;2121;9;;
2553;Nizy-le-Comte;2;533;305;3624;2165;9;;
2554;Nogentel;2;357;303;2603;1818;9;;
2555;Nogent-l'Artaud;2;368;303;3374;2080;9;;
2556;Noircourt;2;527;308;3890;2255;9;;
2557;Noroy-sur-Ourcq;2;363;309;3284;2049;9;;
2558;Le Nouvion-en-Thiérache;2;584;314;3503;2123;9;;
2559;Nouvion-et-Catillon;2;501;302;4428;2438;9;;
2560;Nouvion-le-Comte;2;497;303;4128;2336;9;;
2561;Nouvion-le-Vineux;2;410;304;2893;1917;9;;
2562;Nouvron-Vingré;2;384;307;2839;1898;9;;
2563;Noyales;2;588;306;3783;2219;9;;
2564;Noyant-et-Aconin;2;353;303;3570;2146;9;;
2565;Œuilly;2;392;302;2982;1947;9;;
2566;Ognes;2;465;302;3286;2050;9;;
2567;Ohis;2;531;311;3114;1992;9;;
2568;Oigny-en-Valois;2;384;311;3018;1959;9;;
2569;Oisy;2;627;310;3155;2006;9;;
2570;Ollezy;2;474;303;4154;2345;9;;
2571;Omissy;2;535;304;3913;2263;9;;
2572;Orainville;2;457;302;2760;1871;9;;
2573;Orgeval;2;405;313;3158;2006;9;;
2574;Origny-en-Thiérache;2;530;310;2938;1932;9;;
2575;Origny-Sainte-Benoite;2;562;303;3043;1968;9;;
2576;Osly-Courtil;2;398;302;2962;1940;9;;
2577;Ostel;2;386;304;3461;2109;9;;
2578;Oulches-la-Vallée-Foulon;2;388;305;3246;2036;9;;
2579;Oulchy-la-Ville;2;346;308;3500;2122;9;;
2580;Oulchy-le-Château;2;343;305;3481;2116;9;;
2581;Paars;2;371;304;3381;2082;9;;
2582;Paissy;2;387;311;3158;2007;9;;
2583;Pancy-Courtecon;2;390;307;3104;1988;9;;
2584;Papleux;2;559;316;3175;2012;9;;
2585;Parcy-et-Tigny;2;351;309;3547;2139;9;;
2586;Parfondeval;2;523;317;3405;2090;9;;
2587;Parfondru;2;428;305;3242;2035;9;;
2588;Pargnan;2;400;309;3084;1981;9;;
2589;Pargny-Filain;2;397;305;3214;2025;9;;
2590;Pargny-la-Dhuys;2;370;308;3226;2030;9;;
2591;Pargny-les-Bois;2;492;309;4276;2386;9;;
2592;Parpeville;2;521;308;3882;2252;9;;
2593;Pasly;2;367;303;3515;2128;9;;
2594;Passy-en-Valois;2;354;309;3075;1978;9;;
2595;Passy-sur-Marne;2;373;304;3231;2031;9;;
2596;Pavant;2;363;303;3286;2050;9;;
2598;Pernant;2;394;302;3036;1965;9;;
2599;Pierremande;2;429;302;3099;1986;9;;
2600;Pierrepont;2;512;303;3495;2121;9;;
2601;Pignicourt;2;470;302;3524;2131;9;;
2602;Pinon;2;432;303;3264;2042;9;;
2604;Pithon;2;486;302;4235;2372;9;;
2605;Pleine-Selve;2;513;310;3982;2286;9;;
2606;Le Plessier-Huleu;2;347;315;3641;2171;9;;
2607;Ploisy;2;355;303;3387;2084;9;;
2608;Plomion;2;526;313;2725;1859;9;;
2609;Ployart-et-Vaurseine;2;416;307;3113;1991;9;;
2610;Pommiers;2;383;302;3272;2045;9;;
2612;Pont-Arcy;2;397;301;2965;1941;9;;
2613;Pontavert;2;423;301;3295;2053;9;;
2614;Pontru;2;559;304;4587;2492;9;;
2615;Pontruet;2;550;304;4655;2515;9;;
2616;Pont-Saint-Mard;2;430;304;2826;1894;9;;
2617;Pouilly-sur-Serre;2;505;302;3869;2248;9;;
2618;Prémont;2;634;312;3221;2028;9;;
2619;Prémontré;2;422;306;3314;2060;9;;
2620;Presles-et-Boves;2;397;301;4514;2467;9;;
2621;Presles-et-Thierny;2;409;304;2510;1786;9;;
2622;Priez;2;343;309;3164;2008;9;;
2623;Prisces;2;524;308;4344;2409;9;;
2624;Proisy;2;559;308;3404;2090;9;;
2625;Proix;2;563;307;3727;2200;9;;
2626;Prouvais;2;456;307;4395;2427;9;;
2627;Proviseux-et-Plesnoy;2;466;304;4068;2315;9;;
